snapshot,262,350,328,179,334,269,341,312,270,178,310,176,94,277,95,276,79,80,267,316,177,311
2025-01-01 00:00:00,0.00022513,0.00106006,0.00021911,0.00133289,0.00018153,0.00058918,0.00061159,0.00021006,0.00029218,0.00195476,15.21008120,0.00088905,0.00190755,0.00176186,0.00204667,0.00137957,0.00011238,0.00019251,0.00025789,0.00000000,0.00040413,0.00016522
2025-01-01 01:00:00,0.00022045,0.00108941,0.00021563,0.00132003,0.00018008,0.00060051,0.00062559,0.00020911,0.00029391,0.00190324,0.20314490,0.00087177,0.00191400,0.00175615,0.00203017,0.00139167,0.00010856,0.00018929,0.00025340,0.00000000,0.00040392,0.00016502
2025-01-01 02:00:00,0.00021568,0.00109740,0.00021125,0.00129806,0.00017790,0.00060257,0.00061534,0.00020623,0.00028513,0.00155506,0.01845154,0.00087573,0.00190064,0.00175986,0.00201607,0.00136872,0.00009116,0.00017491,0.00025161,0.00000000,0.00040783,0.00016266
2025-01-01 03:00:00,0.00020438,0.00101066,0.00021233,0.00136361,0.00018693,0.00061574,0.00060589,0.00021406,0.00027050,0.00111901,0.00695464,0.00087260,0.00179443,0.00184858,0.00212426,0.00137212,0.00008886,0.00017798,0.00026077,0.00000000,0.00044496,0.00016158
2025-01-01 04:00:00,0.00020143,0.00099487,0.00021143,0.00137138,0.00018792,0.00062437,0.00060605,0.00021539,0.00026738,0.00109421,0.00710982,0.00086127,0.00176788,0.00186848,0.00215345,0.00138069,0.00008977,0.00017829,0.00026342,0.00000000,0.00045150,0.00016077
2025-01-01 05:00:00,0.00020039,0.00099601,0.00021081,0.00137316,0.00018825,0.00063250,0.00060742,0.00021631,0.00026747,0.00107209,0.00732875,0.00085233,0.00174732,0.00189279,0.00217884,0.00139442,0.00009065,0.00017855,0.00026499,0.00000000,0.00045450,0.00015995
2025-01-01 06:00:00,0.00019937,0.00099752,0.00021169,0.00138749,0.00018999,0.00062905,0.00060479,0.00021801,0.00026483,0.00104947,0.00685023,0.00085468,0.00174097,0.00191012,0.00220542,0.00139334,0.00009118,0.00017983,0.00026564,0.00000000,0.00046166,0.00015960
2025-01-01 07:00:00,0.00020696,0.00103991,0.00021306,0.00134732,0.00018422,0.00062514,0.00061607,0.00021067,0.00027855,0.00130567,0.00992173,0.00088153,0.00189693,0.00179302,0.00206661,0.00136846,0.00009256,0.00018242,0.00025705,0.00000000,0.00043413,0.00016277
2025-01-01 08:00:00,0.00020655,0.00101967,0.00021251,0.00133677,0.00018263,0.00062553,0.00061864,0.00020830,0.00027913,0.00122840,0.00901438,0.00089849,0.00196722,0.00177256,0.00205299,0.00135322,0.00008943,0.00017952,0.00025537,0.00000000,0.00043512,0.00016297
2025-01-01 09:00:00,0.00020095,0.00108708,0.00020376,0.00131092,0.00017825,0.00064202,0.00065488,0.00020468,0.00029537,0.00134402,0.00974081,0.00091136,0.00213356,0.00174710,0.00202427,0.00136532,0.00008420,0.00017444,0.00024205,0.00000000,0.00043344,0.00016539
2025-01-01 10:00:00,0.00021708,0.00113882,0.00021229,0.00136749,0.00018390,0.00064394,0.00064564,0.00021183,0.00029379,0.00117133,0.00668357,0.00095734,0.00229343,0.00175352,0.00205001,0.00132133,0.00009878,0.00019310,0.00024129,0.00000000,0.00045144,0.00016424
2025-01-01 11:00:00,0.00020711,0.00105672,0.00020870,0.00138990,0.00018621,0.00070157,0.00064958,0.00021910,0.00027388,0.00111753,0.01511181,0.00088074,0.00200490,0.00196398,0.00235152,0.00147944,0.00009858,0.00018551,0.00025210,0.00000000,0.00047723,0.00015740
2025-01-01 12:00:00,0.00020699,0.00106282,0.00020692,0.00138215,0.00018529,0.00071549,0.00065532,0.00021944,0.00027467,0.00109275,0.01704817,0.00086938,0.00194266,0.00199123,0.00237228,0.00150306,0.00009807,0.00018293,0.00025244,0.00000000,0.00047655,0.00015674
2025-01-01 13:00:00,0.00018190,0.00094083,0.00019617,0.00135734,0.00018388,0.00074571,0.00066223,0.00021807,0.00026773,0.00110884,0.07295265,0.00079373,0.00173365,0.00210506,0.00251582,0.00161135,0.00008511,0.00016768,0.00026239,0.00000000,0.00048497,0.00015461
2025-01-01 14:00:00,0.00020894,0.00111222,0.00020640,0.00135798,0.00018221,0.00069969,0.00066587,0.00021464,0.00028650,0.00118197,0.01799843,0.00088770,0.00212626,0.00188582,0.00223376,0.00145013,0.00009694,0.00018289,0.00024565,0.00000000,0.00046331,0.00016105
2025-01-01 15:00:00,0.00021859,0.00121685,0.00020869,0.00132088,0.00017714,0.00064767,0.00066747,0.00020529,0.00031001,0.00141022,0.01113814,0.00095443,0.00262489,0.00167551,0.00196710,0.00131408,0.00009538,0.00018604,0.00023549,0.00000000,0.00043063,0.00016837
2025-01-01 16:00:00,0.00024029,0.00127275,0.00022800,0.00130555,0.00017440,0.00063223,0.00065660,0.00020213,0.00030735,0.00184781,3.99228932,0.00094762,0.00263308,0.00161621,0.00190656,0.00128715,0.00011238,0.00020023,0.00024671,0.00000000,0.00039887,0.00016646
2025-01-01 17:00:00,0.00023740,0.00123200,0.00022813,0.00131869,0.00017630,0.00063730,0.00065558,0.00020227,0.00030734,0.00161610,0.03444605,0.00096435,0.00260931,0.00161537,0.00190684,0.00127951,0.00010668,0.00019885,0.00024828,0.00000000,0.00040661,0.00016800
2025-01-01 18:00:00,0.00022261,0.00113563,0.00021394,0.00133037,0.00017876,0.00064253,0.00064579,0.00020503,0.00030027,0.00131209,0.01470758,0.00096309,0.00248456,0.00165070,0.00195107,0.00128784,0.00009686,0.00019027,0.00024314,0.00000000,0.00042780,0.00016834
2025-01-01 19:00:00,0.00021847,0.00115081,0.00021152,0.00132587,0.00017847,0.00065594,0.00065970,0.00020552,0.00029995,0.00127649,0.01288403,0.00095227,0.00243679,0.00167130,0.00196228,0.00130691,0.00009505,0.00018704,0.00023983,0.00000000,0.00043185,0.00016761
2025-01-01 20:00:00,0.00019558,0.00104329,0.00020093,0.00129554,0.00017607,0.00067201,0.00068161,0.00020154,0.00029705,0.00135499,0.01359954,0.00090089,0.00222637,0.00169568,0.00197572,0.00134817,0.00008365,0.00017335,0.00024110,0.00000000,0.00043450,0.00016717
2025-01-01 21:00:00,0.00019597,0.00105196,0.00020010,0.00128121,0.00017454,0.00067995,0.00068856,0.00020124,0.00029783,0.00137532,0.01470289,0.00088333,0.00216322,0.00171863,0.00198831,0.00137065,0.00008512,0.00017141,0.00023975,0.00000000,0.00043251,0.00016570
2025-01-01 22:00:00,0.00019759,0.00105316,0.00020207,0.00128623,0.00017571,0.00068213,0.00067869,0.00020405,0.00029168,0.00131746,0.01439074,0.00086750,0.00205591,0.00176976,0.00203568,0.00139449,0.00008860,0.00017347,0.00024361,0.00000000,0.00043577,0.00016311
2025-01-01 23:00:00,0.00018939,0.00109811,0.00020011,0.00134867,0.00018450,0.00070825,0.00068745,0.00021554,0.00032677,0.00145779,0.01197527,0.00082582,0.00216660,0.00187388,0.00217097,0.00147419,0.00009411,0.00017456,0.00025714,0.00000000,0.00046025,0.00016244
2025-01-02 00:00:00,0.00018981,0.00113373,0.00019958,0.00134587,0.00018493,0.00069923,0.00067807,0.00021769,0.00032061,0.00134287,0.01030955,0.00079963,0.00206698,0.00192013,0.00221107,0.00148356,0.00009463,0.00017337,0.00025824,0.00000000,0.00046449,0.00016101
2025-01-02 01:00:00,0.00019314,0.00113451,0.00020215,0.00135512,0.00018576,0.00069883,0.00067127,0.00021783,0.00031169,0.00127609,0.00997037,0.00080463,0.00203299,0.00192729,0.00220539,0.00146488,0.00009697,0.00017708,0.00025845,0.00000000,0.00046279,0.00015915
2025-01-02 02:00:00,0.00019009,0.00101030,0.00020170,0.00135841,0.00018633,0.00070603,0.00065256,0.00021751,0.00027921,0.00106009,0.00792455,0.00079560,0.00182216,0.00195709,0.00224701,0.00145541,0.00009131,0.00017241,0.00026485,0.00000000,0.00047150,0.00015777
2025-01-02 03:00:00,0.00018976,0.00100154,0.00019991,0.00133474,0.00018304,0.00071541,0.00066158,0.00021355,0.00028059,0.00106566,0.00961647,0.00079741,0.00183140,0.00191613,0.00219717,0.00144961,0.00008816,0.00016955,0.00026109,0.00000000,0.00046244,0.00015848
2025-01-02 04:00:00,0.00019139,0.00102202,0.00019798,0.00129839,0.00017774,0.00071849,0.00067758,0.00020749,0.00028896,0.00121855,0.02408951,0.00080450,0.00188781,0.00183390,0.00210669,0.00142971,0.00008827,0.00016861,0.00025364,0.00000000,0.00044280,0.00016018
2025-01-02 05:00:00,0.00021663,0.00133708,0.00020783,0.00127002,0.00017230,0.00059946,0.00071971,0.00019807,0.00035230,0.00260932,1.84000160,0.00095045,0.00261079,0.00154794,0.00176649,0.00123137,0.00011950,0.00020445,0.00021957,0.00000000,0.00039270,0.00017751
2025-01-02 06:00:00,0.00035794,0.00312728,0.00024035,0.00116517,0.00015525,0.00041669,0.00068079,0.00018438,0.00041695,2.63305991,0.02725468,0.00118629,0.00547441,0.00123181,0.00138014,0.00093659,0.00026257,0.00029478,0.00017480,0.00000000,0.00029625,0.00017520
2025-01-02 07:00:00,0.00043268,0.00666699,0.00027147,0.00119987,0.00015867,0.00035655,0.00068730,0.00017827,0.00048192,13.50322642,0.00329504,0.00163620,0.01539008,0.00110933,0.00123441,0.00081523,0.00019999,0.00030579,0.00016094,0.00000000,0.00028775,0.00019856
2025-01-02 08:00:00,0.00055200,0.02588275,0.00029945,0.00122311,0.00016058,0.00030322,0.00067812,0.00017553,0.00053235,15.41906178,0.00230653,0.00222536,109.69463589,0.00101171,0.00112347,0.00072148,0.00020531,0.00035836,0.00014468,0.00000000,0.00027433,0.00021665
2025-01-02 09:00:00,0.00056194,0.02293195,0.00030287,0.00123171,0.00016159,0.00029613,0.00066835,0.00017657,0.00052255,15.67274974,0.00225897,0.00225190,25.53539627,0.00101006,0.00112210,0.00071500,0.00021081,0.00036077,0.00014330,0.00000000,0.00027529,0.00021585
2025-01-02 10:00:00,0.00077566,10.07184557,0.00034607,0.00129645,0.00016942,0.00027255,0.00057083,0.00018546,0.00044038,18.79503030,0.00185309,0.00249087,39.38067366,0.00104449,0.00116419,0.00069264,0.00031987,0.00044896,0.00015081,0.00000000,0.00027461,0.00020654
2025-01-02 11:00:00,0.00073225,1.44461106,0.00033976,0.00129785,0.00016951,0.00028056,0.00057241,0.00018713,0.00042271,18.08800890,0.00186901,0.00235658,42.16678502,0.00106872,0.00119855,0.00071145,0.00033397,0.00044804,0.00015411,0.00000000,0.00027899,0.00020173
2025-01-02 12:00:00,0.00055982,0.01801373,0.00030566,0.00125111,0.00016461,0.00030589,0.00061355,0.00018166,0.00045360,19.31257779,0.00217217,0.00210496,0.18360444,0.00107649,0.00120714,0.00075494,0.00020038,0.00033872,0.00015696,0.00000000,0.00028403,0.00020638
2025-01-02 13:00:00,0.00034712,0.00230645,0.00025356,0.00121161,0.00016119,0.00042893,0.00062984,0.00018399,0.00038337,19.78406611,0.01454222,0.00124929,0.00555208,0.00128090,0.00146943,0.00101113,0.00013080,0.00022000,0.00019712,0.00000000,0.00031238,0.00018489
2025-01-02 14:00:00,0.00035563,0.00255806,0.00025516,0.00120713,0.00016079,0.00041468,0.00063369,0.00018220,0.00039886,19.85892573,0.00888299,0.00130808,0.00643872,0.00124641,0.00142251,0.00097649,0.00012887,0.00022316,0.00019185,0.00000000,0.00030878,0.00018879
2025-01-02 15:00:00,0.00044547,0.00536871,0.00027846,0.00122169,0.00016167,0.00034086,0.00062991,0.00017994,0.00043867,19.27088042,0.00287788,0.00170410,0.02118843,0.00111739,0.00125896,0.00081986,0.00015700,0.00027595,0.00016725,0.00000000,0.00029327,0.00020175
2025-01-02 16:00:00,0.00063690,0.01789186,0.00032487,0.00128760,0.00016882,0.00028645,0.00056996,0.00018469,0.00042240,20.70642044,0.00206621,0.00220292,105.25039399,0.00106567,0.00119864,0.00072634,0.00022590,0.00037136,0.00015805,0.00000000,0.00028319,0.00020455
2025-01-02 17:00:00,0.00049203,0.00706627,0.00029437,0.00125863,0.00016542,0.00031642,0.00060639,0.00018358,0.00041162,22.92087287,0.00256767,0.00181954,0.03156826,0.00111136,0.00125898,0.00078764,0.00018548,0.00031208,0.00016286,0.00000000,0.00029352,0.00019934
2025-01-02 18:00:00,0.00045509,0.00580751,0.00028533,0.00124560,0.00016388,0.00032721,0.00062309,0.00018347,0.00040847,19.23264709,0.00315369,0.00169285,0.01821610,0.00112696,0.00127620,0.00080755,0.00018721,0.00030349,0.00016319,0.00000000,0.00029567,0.00019625
2025-01-02 19:00:00,0.00034802,0.00260900,0.00025247,0.00120470,0.00016006,0.00041495,0.00064543,0.00018293,0.00038947,17.26652493,0.01052385,0.00128010,0.00610116,0.00125525,0.00143253,0.00098498,0.00013546,0.00022595,0.00018832,0.00000000,0.00030989,0.00018613
2025-01-02 20:00:00,0.00032774,0.00223774,0.00024437,0.00118898,0.00015873,0.00045494,0.00065205,0.00018284,0.00038610,19.41272142,0.05374106,0.00118324,0.00483053,0.00130798,0.00149090,0.00106184,0.00012447,0.00020878,0.00019908,0.00000000,0.00031269,0.00018288
2025-01-02 21:00:00,0.00033345,0.00251820,0.00023467,0.00116602,0.00015634,0.00043022,0.00065311,0.00018112,0.00040147,20.71337141,0.02214599,0.00121955,0.00497904,0.00127691,0.00144303,0.00103792,0.00012405,0.00021167,0.00018461,0.00000000,0.00030527,0.00018465
2025-01-02 22:00:00,0.00027264,0.00237354,0.00021217,0.00117918,0.00016015,0.00045226,0.00067871,0.00018116,0.00042307,19.63971018,0.04084604,0.00115815,0.00417660,0.00131360,0.00147102,0.00110010,0.00008848,0.00017236,0.00018883,0.00000000,0.00032550,0.00018801
2025-01-02 23:00:00,0.00031034,0.00363794,0.00022034,0.00116727,0.00015892,0.00041050,0.00068465,0.00017805,0.00046816,14.21067999,0.00730567,0.00129296,0.00514088,0.00123632,0.00136070,0.00101700,0.00008969,0.00018203,0.00017434,0.00000000,0.00031123,0.00019639
2025-01-03 00:00:00,0.00030641,0.00307981,0.00021897,0.00116335,0.00015864,0.00043005,0.00067567,0.00018061,0.00044632,14.23092271,0.01519523,0.00117670,0.00421910,0.00128136,0.00140907,0.00106385,0.00009793,0.00018431,0.00018206,0.00000000,0.00031219,0.00018883
2025-01-03 01:00:00,0.00030322,0.00281360,0.00021868,0.00116423,0.00015873,0.00044077,0.00067039,0.00018274,0.00043100,14.93179452,0.06831981,0.00111897,0.00386046,0.00130962,0.00144232,0.00108682,0.00010768,0.00018906,0.00018674,0.00000000,0.00031357,0.00018410
2025-01-03 02:00:00,0.00030243,0.00278182,0.00022125,0.00117350,0.00015971,0.00043948,0.00066772,0.00018461,0.00042292,14.72564760,0.43327059,0.00110892,0.00379450,0.00131776,0.00145427,0.00108314,0.00011775,0.00019780,0.00018771,0.00000000,0.00031471,0.00018258
2025-01-03 03:00:00,0.00030765,0.00299805,0.00022378,0.00117959,0.00016022,0.00042562,0.00067061,0.00018399,0.00043048,15.13753811,0.02739148,0.00116079,0.00420441,0.00128532,0.00141908,0.00104637,0.00012039,0.00020449,0.00018294,0.00000000,0.00031372,0.00018538
2025-01-03 04:00:00,0.00032318,0.00347929,0.00022926,0.00119141,0.00016119,0.00039863,0.00066946,0.00018337,0.00043900,21.32802565,0.01135785,0.00126326,0.00511236,0.00123032,0.00135774,0.00097694,0.00013660,0.00022315,0.00017464,0.00000000,0.00031157,0.00018880
2025-01-03 05:00:00,0.00041254,0.00409588,0.00025925,0.00119839,0.00015972,0.00036343,0.00062300,0.00018640,0.00039315,21.98967660,0.00830183,0.00135787,0.00581955,0.00122554,0.00137008,0.00091092,0.00022265,0.00028711,0.00017047,0.00000000,0.00029199,0.00018173
2025-01-03 06:00:00,0.00043806,0.00388308,0.00028335,0.00124672,0.00016470,0.00036089,0.00059777,0.00019125,0.00036402,16.78608760,0.01043152,0.00135396,0.00574850,0.00125290,0.00141718,0.00090292,0.00028024,0.00031139,0.00018183,0.00000000,0.00029645,0.00017743
2025-01-03 07:00:00,0.00047978,0.00570181,0.00029354,0.00125134,0.00016425,0.00032152,0.00061302,0.00018753,0.00039322,15.75564956,0.00503462,0.00158171,0.01009645,0.00114979,0.00129331,0.00080848,0.00029132,0.00034792,0.00016222,0.00000000,0.00028876,0.00018675
2025-01-03 08:00:00,0.00046099,0.00415079,0.00029631,0.00128445,0.00016864,0.00033563,0.00057559,0.00019351,0.00035081,0.01698834,0.00515948,0.00145604,0.00704051,0.00122877,0.00140515,0.00085350,0.00029919,0.00033813,0.00017816,0.00000000,0.00029979,0.00017885
