timestamp,line,bus0,bus1,s_nom_mw,loading_fraction,distance_to_capacity_fraction,at_or_above_capacity_threshold
2025-01-01 00:00:00,109,DE0 124,DE0 165,3396.205,0.270,0.730,0
2025-01-01 01:00:00,109,DE0 124,DE0 165,3396.205,0.348,0.652,0
2025-01-01 02:00:00,109,DE0 124,DE0 165,3396.205,0.376,0.624,0
2025-01-01 03:00:00,109,DE0 124,DE0 165,3396.205,0.337,0.663,0
2025-01-01 04:00:00,109,DE0 124,DE0 165,3396.205,0.332,0.668,0
2025-01-01 05:00:00,109,DE0 124,DE0 165,3396.205,0.319,0.681,0
2025-01-01 06:00:00,109,DE0 124,DE0 165,3396.205,0.312,0.688,0
2025-01-01 07:00:00,109,DE0 124,DE0 165,3396.205,0.342,0.658,0
2025-01-01 08:00:00,109,DE0 124,DE0 165,3396.205,0.304,0.696,0
2025-01-01 09:00:00,109,DE0 124,DE0 165,3396.205,0.296,0.704,0
2025-01-01 10:00:00,109,DE0 124,DE0 165,3396.205,0.193,0.807,0
2025-01-01 11:00:00,109,DE0 124,DE0 165,3396.205,0.159,0.841,0
2025-01-01 12:00:00,109,DE0 124,DE0 165,3396.205,0.158,0.842,0
2025-01-01 13:00:00,109,DE0 124,DE0 165,3396.205,0.158,0.842,0
2025-01-01 14:00:00,109,DE0 124,DE0 165,3396.205,0.141,0.859,0
2025-01-01 15:00:00,109,DE0 124,DE0 165,3396.205,0.283,0.717,0
2025-01-01 16:00:00,109,DE0 124,DE0 165,3396.205,0.367,0.633,0
2025-01-01 17:00:00,109,DE0 124,DE0 165,3396.205,0.321,0.679,0
2025-01-01 18:00:00,109,DE0 124,DE0 165,3396.205,0.301,0.699,0
2025-01-01 19:00:00,109,DE0 124,DE0 165,3396.205,0.326,0.674,0
2025-01-01 20:00:00,109,DE0 124,DE0 165,3396.205,0.323,0.677,0
2025-01-01 21:00:00,109,DE0 124,DE0 165,3396.205,0.287,0.713,0
2025-01-01 22:00:00,109,DE0 124,DE0 165,3396.205,0.255,0.745,0
2025-01-01 23:00:00,109,DE0 124,DE0 165,3396.205,0.206,0.794,0
2025-01-02 00:00:00,109,DE0 124,DE0 165,3396.205,0.184,0.816,0
2025-01-02 01:00:00,109,DE0 124,DE0 165,3396.205,0.207,0.793,0
2025-01-02 02:00:00,109,DE0 124,DE0 165,3396.205,0.208,0.792,0
2025-01-02 03:00:00,109,DE0 124,DE0 165,3396.205,0.211,0.789,0
2025-01-02 04:00:00,109,DE0 124,DE0 165,3396.205,0.215,0.785,0
2025-01-02 05:00:00,109,DE0 124,DE0 165,3396.205,0.353,0.647,0
2025-01-02 06:00:00,109,DE0 124,DE0 165,3396.205,0.527,0.473,0
2025-01-02 07:00:00,109,DE0 124,DE0 165,3396.205,0.677,0.323,0
2025-01-02 08:00:00,109,DE0 124,DE0 165,3396.205,0.594,0.406,0
2025-01-02 09:00:00,109,DE0 124,DE0 165,3396.205,0.515,0.485,0
2025-01-02 10:00:00,109,DE0 124,DE0 165,3396.205,0.332,0.668,0
2025-01-02 11:00:00,109,DE0 124,DE0 165,3396.205,0.292,0.708,0
2025-01-02 12:00:00,109,DE0 124,DE0 165,3396.205,0.357,0.643,0
2025-01-02 13:00:00,109,DE0 124,DE0 165,3396.205,0.299,0.701,0
2025-01-02 14:00:00,109,DE0 124,DE0 165,3396.205,0.379,0.621,0
2025-01-02 15:00:00,109,DE0 124,DE0 165,3396.205,0.365,0.635,0
2025-01-02 16:00:00,109,DE0 124,DE0 165,3396.205,0.340,0.660,0
2025-01-02 17:00:00,109,DE0 124,DE0 165,3396.205,0.307,0.693,0
2025-01-02 18:00:00,109,DE0 124,DE0 165,3396.205,0.287,0.713,0
2025-01-02 19:00:00,109,DE0 124,DE0 165,3396.205,0.217,0.783,0
2025-01-02 20:00:00,109,DE0 124,DE0 165,3396.205,0.281,0.719,0
2025-01-02 21:00:00,109,DE0 124,DE0 165,3396.205,0.203,0.797,0
2025-01-02 22:00:00,109,DE0 124,DE0 165,3396.205,0.158,0.842,0
2025-01-02 23:00:00,109,DE0 124,DE0 165,3396.205,0.160,0.840,0
2025-01-03 00:00:00,109,DE0 124,DE0 165,3396.205,0.202,0.798,0
2025-01-03 01:00:00,109,DE0 124,DE0 165,3396.205,0.209,0.791,0
2025-01-03 02:00:00,109,DE0 124,DE0 165,3396.205,0.289,0.711,0
2025-01-03 03:00:00,109,DE0 124,DE0 165,3396.205,0.391,0.609,0
2025-01-03 04:00:00,109,DE0 124,DE0 165,3396.205,0.448,0.552,0
2025-01-03 05:00:00,109,DE0 124,DE0 165,3396.205,0.385,0.615,0
2025-01-03 06:00:00,109,DE0 124,DE0 165,3396.205,0.264,0.736,0
2025-01-03 07:00:00,109,DE0 124,DE0 165,3396.205,0.347,0.653,0
2025-01-03 08:00:00,109,DE0 124,DE0 165,3396.205,0.310,0.690,0
2025-01-03 09:00:00,109,DE0 124,DE0 165,3396.205,0.179,0.821,0
2025-01-03 10:00:00,109,DE0 124,DE0 165,3396.205,0.109,0.891,0
2025-01-03 11:00:00,109,DE0 124,DE0 165,3396.205,0.027,0.973,0
2025-01-03 12:00:00,109,DE0 124,DE0 165,3396.205,0.086,0.914,0
2025-01-03 13:00:00,109,DE0 124,DE0 165,3396.205,0.174,0.826,0
2025-01-03 14:00:00,109,DE0 124,DE0 165,3396.205,0.284,0.716,0
2025-01-03 15:00:00,109,DE0 124,DE0 165,3396.205,0.186,0.814,0
2025-01-03 16:00:00,109,DE0 124,DE0 165,3396.205,0.352,0.648,0
2025-01-03 17:00:00,109,DE0 124,DE0 165,3396.205,0.333,0.667,0
2025-01-03 18:00:00,109,DE0 124,DE0 165,3396.205,0.275,0.725,0
2025-01-03 19:00:00,109,DE0 124,DE0 165,3396.205,0.178,0.822,0
2025-01-03 20:00:00,109,DE0 124,DE0 165,3396.205,0.141,0.859,0
2025-01-03 21:00:00,109,DE0 124,DE0 165,3396.205,0.155,0.845,0
2025-01-03 22:00:00,109,DE0 124,DE0 165,3396.205,0.233,0.767,0
2025-01-03 23:00:00,109,DE0 124,DE0 165,3396.205,0.297,0.703,0
2025-01-04 00:00:00,109,DE0 124,DE0 165,3396.205,0.396,0.604,0
2025-01-04 01:00:00,109,DE0 124,DE0 165,3396.205,0.423,0.577,0
2025-01-04 02:00:00,109,DE0 124,DE0 165,3396.205,0.368,0.632,0
2025-01-04 03:00:00,109,DE0 124,DE0 165,3396.205,0.214,0.786,0
2025-01-04 04:00:00,109,DE0 124,DE0 165,3396.205,0.093,0.907,0
2025-01-04 05:00:00,109,DE0 124,DE0 165,3396.205,0.223,0.777,0
2025-01-04 06:00:00,109,DE0 124,DE0 165,3396.205,0.313,0.687,0
2025-01-04 07:00:00,109,DE0 124,DE0 165,3396.205,0.197,0.803,0
2025-01-04 08:00:00,109,DE0 124,DE0 165,3396.205,0.307,0.693,0
2025-01-04 09:00:00,109,DE0 124,DE0 165,3396.205,0.277,0.723,0
2025-01-04 10:00:00,109,DE0 124,DE0 165,3396.205,0.259,0.741,0
2025-01-04 11:00:00,109,DE0 124,DE0 165,3396.205,0.291,0.709,0
2025-01-04 12:00:00,109,DE0 124,DE0 165,3396.205,0.325,0.675,0
2025-01-04 13:00:00,109,DE0 124,DE0 165,3396.205,0.321,0.679,0
2025-01-04 14:00:00,109,DE0 124,DE0 165,3396.205,0.289,0.711,0
2025-01-04 15:00:00,109,DE0 124,DE0 165,3396.205,0.353,0.647,0
2025-01-04 16:00:00,109,DE0 124,DE0 165,3396.205,0.393,0.607,0
2025-01-04 17:00:00,109,DE0 124,DE0 165,3396.205,0.372,0.628,0
2025-01-04 18:00:00,109,DE0 124,DE0 165,3396.205,0.329,0.671,0
2025-01-04 19:00:00,109,DE0 124,DE0 165,3396.205,0.292,0.708,0
2025-01-04 20:00:00,109,DE0 124,DE0 165,3396.205,0.287,0.713,0
2025-01-04 21:00:00,109,DE0 124,DE0 165,3396.205,0.336,0.664,0
2025-01-04 22:00:00,109,DE0 124,DE0 165,3396.205,0.369,0.631,0
2025-01-04 23:00:00,109,DE0 124,DE0 165,3396.205,0.391,0.609,0
2025-01-05 00:00:00,109,DE0 124,DE0 165,3396.205,0.549,0.451,0
2025-01-05 01:00:00,109,DE0 124,DE0 165,3396.205,0.547,0.453,0
2025-01-05 02:00:00,109,DE0 124,DE0 165,3396.205,0.520,0.480,0
2025-01-05 03:00:00,109,DE0 124,DE0 165,3396.205,0.496,0.504,0
2025-01-05 04:00:00,109,DE0 124,DE0 165,3396.205,0.507,0.493,0
2025-01-05 05:00:00,109,DE0 124,DE0 165,3396.205,0.529,0.471,0
2025-01-05 06:00:00,109,DE0 124,DE0 165,3396.205,0.581,0.419,0
2025-01-05 07:00:00,109,DE0 124,DE0 165,3396.205,0.587,0.413,0
2025-01-05 08:00:00,109,DE0 124,DE0 165,3396.205,0.597,0.403,0
2025-01-05 09:00:00,109,DE0 124,DE0 165,3396.205,0.619,0.381,0
2025-01-05 10:00:00,109,DE0 124,DE0 165,3396.205,0.672,0.328,0
2025-01-05 11:00:00,109,DE0 124,DE0 165,3396.205,0.678,0.322,0
2025-01-05 12:00:00,109,DE0 124,DE0 165,3396.205,0.690,0.310,0
2025-01-05 13:00:00,109,DE0 124,DE0 165,3396.205,0.645,0.355,0
2025-01-05 14:00:00,109,DE0 124,DE0 165,3396.205,0.595,0.405,0
2025-01-05 15:00:00,109,DE0 124,DE0 165,3396.205,0.573,0.427,0
2025-01-05 16:00:00,109,DE0 124,DE0 165,3396.205,0.595,0.405,0
2025-01-05 17:00:00,109,DE0 124,DE0 165,3396.205,0.609,0.391,0
2025-01-05 18:00:00,109,DE0 124,DE0 165,3396.205,0.531,0.469,0
2025-01-05 19:00:00,109,DE0 124,DE0 165,3396.205,0.532,0.468,0
2025-01-05 20:00:00,109,DE0 124,DE0 165,3396.205,0.468,0.532,0
2025-01-05 21:00:00,109,DE0 124,DE0 165,3396.205,0.445,0.555,0
2025-01-05 22:00:00,109,DE0 124,DE0 165,3396.205,0.477,0.523,0
2025-01-05 23:00:00,109,DE0 124,DE0 165,3396.205,0.436,0.564,0
2025-01-06 00:00:00,109,DE0 124,DE0 165,3396.205,0.409,0.591,0
2025-01-06 01:00:00,109,DE0 124,DE0 165,3396.205,0.403,0.597,0
2025-01-06 02:00:00,109,DE0 124,DE0 165,3396.205,0.388,0.612,0
2025-01-06 03:00:00,109,DE0 124,DE0 165,3396.205,0.371,0.629,0
2025-01-06 04:00:00,109,DE0 124,DE0 165,3396.205,0.369,0.631,0
2025-01-06 05:00:00,109,DE0 124,DE0 165,3396.205,0.460,0.540,0
2025-01-06 06:00:00,109,DE0 124,DE0 165,3396.205,0.498,0.502,0
2025-01-06 07:00:00,109,DE0 124,DE0 165,3396.205,0.389,0.611,0
2025-01-06 08:00:00,109,DE0 124,DE0 165,3396.205,0.345,0.655,0
2025-01-06 09:00:00,109,DE0 124,DE0 165,3396.205,0.381,0.619,0
2025-01-06 10:00:00,109,DE0 124,DE0 165,3396.205,0.383,0.617,0
2025-01-06 11:00:00,109,DE0 124,DE0 165,3396.205,0.304,0.696,0
2025-01-06 12:00:00,109,DE0 124,DE0 165,3396.205,0.304,0.696,0
2025-01-06 13:00:00,109,DE0 124,DE0 165,3396.205,0.318,0.682,0
2025-01-06 14:00:00,109,DE0 124,DE0 165,3396.205,0.358,0.642,0
2025-01-06 15:00:00,109,DE0 124,DE0 165,3396.205,0.448,0.552,0
2025-01-06 16:00:00,109,DE0 124,DE0 165,3396.205,0.428,0.572,0
2025-01-06 17:00:00,109,DE0 124,DE0 165,3396.205,0.311,0.689,0
2025-01-06 18:00:00,109,DE0 124,DE0 165,3396.205,0.267,0.733,0
2025-01-06 19:00:00,109,DE0 124,DE0 165,3396.205,0.402,0.598,0
2025-01-06 20:00:00,109,DE0 124,DE0 165,3396.205,0.459,0.541,0
2025-01-06 21:00:00,109,DE0 124,DE0 165,3396.205,0.472,0.528,0
2025-01-06 22:00:00,109,DE0 124,DE0 165,3396.205,0.430,0.570,0
2025-01-06 23:00:00,109,DE0 124,DE0 165,3396.205,0.402,0.598,0
2025-01-07 00:00:00,109,DE0 124,DE0 165,3396.205,0.415,0.585,0
2025-01-07 01:00:00,109,DE0 124,DE0 165,3396.205,0.386,0.614,0
2025-01-07 02:00:00,109,DE0 124,DE0 165,3396.205,0.410,0.590,0
2025-01-07 03:00:00,109,DE0 124,DE0 165,3396.205,0.357,0.643,0
2025-01-07 04:00:00,109,DE0 124,DE0 165,3396.205,0.387,0.613,0
2025-01-07 05:00:00,109,DE0 124,DE0 165,3396.205,0.451,0.549,0
2025-01-07 06:00:00,109,DE0 124,DE0 165,3396.205,0.380,0.620,0
2025-01-07 07:00:00,109,DE0 124,DE0 165,3396.205,0.410,0.590,0
2025-01-07 08:00:00,109,DE0 124,DE0 165,3396.205,0.420,0.580,0
2025-01-07 09:00:00,109,DE0 124,DE0 165,3396.205,0.411,0.589,0
2025-01-07 10:00:00,109,DE0 124,DE0 165,3396.205,0.372,0.628,0
2025-01-07 11:00:00,109,DE0 124,DE0 165,3396.205,0.335,0.665,0
2025-01-07 12:00:00,109,DE0 124,DE0 165,3396.205,0.335,0.665,0
2025-01-07 13:00:00,109,DE0 124,DE0 165,3396.205,0.314,0.686,0
2025-01-07 14:00:00,109,DE0 124,DE0 165,3396.205,0.370,0.630,0
2025-01-07 15:00:00,109,DE0 124,DE0 165,3396.205,0.430,0.570,0
2025-01-07 16:00:00,109,DE0 124,DE0 165,3396.205,0.504,0.496,0
2025-01-07 17:00:00,109,DE0 124,DE0 165,3396.205,0.508,0.492,0
2025-01-07 18:00:00,109,DE0 124,DE0 165,3396.205,0.468,0.532,0
2025-01-07 19:00:00,109,DE0 124,DE0 165,3396.205,0.366,0.634,0
2025-01-07 20:00:00,109,DE0 124,DE0 165,3396.205,0.314,0.686,0
2025-01-07 21:00:00,109,DE0 124,DE0 165,3396.205,0.251,0.749,0
2025-01-07 22:00:00,109,DE0 124,DE0 165,3396.205,0.298,0.702,0
2025-01-07 23:00:00,109,DE0 124,DE0 165,3396.205,0.465,0.535,0
2025-01-08 00:00:00,109,DE0 124,DE0 165,3396.205,0.491,0.509,0
2025-01-08 01:00:00,109,DE0 124,DE0 165,3396.205,0.515,0.485,0
2025-01-08 02:00:00,109,DE0 124,DE0 165,3396.205,0.536,0.464,0
2025-01-08 03:00:00,109,DE0 124,DE0 165,3396.205,0.547,0.453,0
2025-01-08 04:00:00,109,DE0 124,DE0 165,3396.205,0.414,0.586,0
2025-01-08 05:00:00,109,DE0 124,DE0 165,3396.205,0.460,0.540,0
2025-01-08 06:00:00,109,DE0 124,DE0 165,3396.205,0.512,0.488,0
2025-01-08 07:00:00,109,DE0 124,DE0 165,3396.205,0.405,0.595,0
2025-01-08 08:00:00,109,DE0 124,DE0 165,3396.205,0.430,0.570,0
2025-01-08 09:00:00,109,DE0 124,DE0 165,3396.205,0.405,0.595,0
2025-01-08 10:00:00,109,DE0 124,DE0 165,3396.205,0.385,0.615,0
2025-01-08 11:00:00,109,DE0 124,DE0 165,3396.205,0.393,0.607,0
2025-01-08 12:00:00,109,DE0 124,DE0 165,3396.205,0.383,0.617,0
2025-01-08 13:00:00,109,DE0 124,DE0 165,3396.205,0.463,0.537,0
2025-01-08 14:00:00,109,DE0 124,DE0 165,3396.205,0.504,0.496,0
2025-01-08 15:00:00,109,DE0 124,DE0 165,3396.205,0.458,0.542,0
2025-01-08 16:00:00,109,DE0 124,DE0 165,3396.205,0.419,0.581,0
2025-01-08 17:00:00,109,DE0 124,DE0 165,3396.205,0.406,0.594,0
2025-01-08 18:00:00,109,DE0 124,DE0 165,3396.205,0.402,0.598,0
2025-01-08 19:00:00,109,DE0 124,DE0 165,3396.205,0.477,0.523,0
2025-01-08 20:00:00,109,DE0 124,DE0 165,3396.205,0.533,0.467,0
2025-01-08 21:00:00,109,DE0 124,DE0 165,3396.205,0.335,0.665,0
2025-01-08 22:00:00,109,DE0 124,DE0 165,3396.205,0.296,0.704,0
2025-01-08 23:00:00,109,DE0 124,DE0 165,3396.205,0.388,0.612,0
2025-01-09 00:00:00,109,DE0 124,DE0 165,3396.205,0.470,0.530,0
2025-01-09 01:00:00,109,DE0 124,DE0 165,3396.205,0.491,0.509,0
2025-01-09 02:00:00,109,DE0 124,DE0 165,3396.205,0.497,0.503,0
2025-01-09 03:00:00,109,DE0 124,DE0 165,3396.205,0.490,0.510,0
2025-01-09 04:00:00,109,DE0 124,DE0 165,3396.205,0.463,0.537,0
2025-01-09 05:00:00,109,DE0 124,DE0 165,3396.205,0.374,0.626,0
2025-01-09 06:00:00,109,DE0 124,DE0 165,3396.205,0.427,0.573,0
2025-01-09 07:00:00,109,DE0 124,DE0 165,3396.205,0.391,0.609,0
2025-01-09 08:00:00,109,DE0 124,DE0 165,3396.205,0.396,0.604,0
2025-01-09 09:00:00,109,DE0 124,DE0 165,3396.205,0.399,0.601,0
2025-01-09 10:00:00,109,DE0 124,DE0 165,3396.205,0.350,0.650,0
2025-01-09 11:00:00,109,DE0 124,DE0 165,3396.205,0.358,0.642,0
2025-01-09 12:00:00,109,DE0 124,DE0 165,3396.205,0.342,0.658,0
2025-01-09 13:00:00,109,DE0 124,DE0 165,3396.205,0.364,0.636,0
2025-01-09 14:00:00,109,DE0 124,DE0 165,3396.205,0.314,0.686,0
2025-01-09 15:00:00,109,DE0 124,DE0 165,3396.205,0.320,0.680,0
2025-01-09 16:00:00,109,DE0 124,DE0 165,3396.205,0.330,0.670,0
2025-01-09 17:00:00,109,DE0 124,DE0 165,3396.205,0.149,0.851,0
2025-01-09 18:00:00,109,DE0 124,DE0 165,3396.205,0.142,0.858,0
2025-01-09 19:00:00,109,DE0 124,DE0 165,3396.205,0.156,0.844,0
2025-01-09 20:00:00,109,DE0 124,DE0 165,3396.205,0.104,0.896,0
2025-01-09 21:00:00,109,DE0 124,DE0 165,3396.205,0.158,0.842,0
2025-01-09 22:00:00,109,DE0 124,DE0 165,3396.205,0.123,0.877,0
2025-01-09 23:00:00,109,DE0 124,DE0 165,3396.205,0.141,0.859,0
2025-01-10 00:00:00,109,DE0 124,DE0 165,3396.205,0.274,0.726,0
2025-01-10 01:00:00,109,DE0 124,DE0 165,3396.205,0.338,0.662,0
2025-01-10 02:00:00,109,DE0 124,DE0 165,3396.205,0.345,0.655,0
2025-01-10 03:00:00,109,DE0 124,DE0 165,3396.205,0.378,0.622,0
2025-01-10 04:00:00,109,DE0 124,DE0 165,3396.205,0.332,0.668,0
2025-01-10 05:00:00,109,DE0 124,DE0 165,3396.205,0.252,0.748,0
2025-01-10 06:00:00,109,DE0 124,DE0 165,3396.205,0.238,0.762,0
2025-01-10 07:00:00,109,DE0 124,DE0 165,3396.205,0.289,0.711,0
2025-01-10 08:00:00,109,DE0 124,DE0 165,3396.205,0.262,0.738,0
2025-01-10 09:00:00,109,DE0 124,DE0 165,3396.205,0.160,0.840,0
2025-01-10 10:00:00,109,DE0 124,DE0 165,3396.205,0.103,0.897,0
2025-01-10 11:00:00,109,DE0 124,DE0 165,3396.205,0.053,0.947,0
2025-01-10 12:00:00,109,DE0 124,DE0 165,3396.205,0.046,0.954,0
2025-01-10 13:00:00,109,DE0 124,DE0 165,3396.205,0.078,0.922,0
2025-01-10 14:00:00,109,DE0 124,DE0 165,3396.205,0.247,0.753,0
2025-01-10 15:00:00,109,DE0 124,DE0 165,3396.205,0.260,0.740,0
2025-01-10 16:00:00,109,DE0 124,DE0 165,3396.205,0.231,0.769,0
2025-01-10 17:00:00,109,DE0 124,DE0 165,3396.205,0.188,0.812,0
2025-01-10 18:00:00,109,DE0 124,DE0 165,3396.205,0.193,0.807,0
2025-01-10 19:00:00,109,DE0 124,DE0 165,3396.205,0.235,0.765,0
2025-01-10 20:00:00,109,DE0 124,DE0 165,3396.205,0.256,0.744,0
2025-01-10 21:00:00,109,DE0 124,DE0 165,3396.205,0.227,0.773,0
2025-01-10 22:00:00,109,DE0 124,DE0 165,3396.205,0.156,0.844,0
2025-01-10 23:00:00,109,DE0 124,DE0 165,3396.205,0.226,0.774,0
2025-01-11 00:00:00,109,DE0 124,DE0 165,3396.205,0.165,0.835,0
2025-01-11 01:00:00,109,DE0 124,DE0 165,3396.205,0.224,0.776,0
2025-01-11 02:00:00,109,DE0 124,DE0 165,3396.205,0.307,0.693,0
2025-01-11 03:00:00,109,DE0 124,DE0 165,3396.205,0.217,0.783,0
2025-01-11 04:00:00,109,DE0 124,DE0 165,3396.205,0.275,0.725,0
2025-01-11 05:00:00,109,DE0 124,DE0 165,3396.205,0.373,0.627,0
2025-01-11 06:00:00,109,DE0 124,DE0 165,3396.205,0.336,0.664,0
2025-01-11 07:00:00,109,DE0 124,DE0 165,3396.205,0.281,0.719,0
2025-01-11 08:00:00,109,DE0 124,DE0 165,3396.205,0.276,0.724,0
2025-01-11 09:00:00,109,DE0 124,DE0 165,3396.205,0.190,0.810,0
2025-01-11 10:00:00,109,DE0 124,DE0 165,3396.205,0.062,0.938,0
2025-01-11 11:00:00,109,DE0 124,DE0 165,3396.205,0.125,0.875,0
2025-01-11 12:00:00,109,DE0 124,DE0 165,3396.205,0.191,0.809,0
2025-01-11 13:00:00,109,DE0 124,DE0 165,3396.205,0.187,0.813,0
2025-01-11 14:00:00,109,DE0 124,DE0 165,3396.205,0.347,0.653,0
2025-01-11 15:00:00,109,DE0 124,DE0 165,3396.205,0.324,0.676,0
2025-01-11 16:00:00,109,DE0 124,DE0 165,3396.205,0.302,0.698,0
2025-01-11 17:00:00,109,DE0 124,DE0 165,3396.205,0.308,0.692,0
2025-01-11 18:00:00,109,DE0 124,DE0 165,3396.205,0.244,0.756,0
2025-01-11 19:00:00,109,DE0 124,DE0 165,3396.205,0.144,0.856,0
2025-01-11 20:00:00,109,DE0 124,DE0 165,3396.205,0.162,0.838,0
2025-01-11 21:00:00,109,DE0 124,DE0 165,3396.205,0.244,0.756,0
2025-01-11 22:00:00,109,DE0 124,DE0 165,3396.205,0.230,0.770,0
2025-01-11 23:00:00,109,DE0 124,DE0 165,3396.205,0.222,0.778,0
2025-01-12 00:00:00,109,DE0 124,DE0 165,3396.205,0.318,0.682,0
2025-01-12 01:00:00,109,DE0 124,DE0 165,3396.205,0.314,0.686,0
2025-01-12 02:00:00,109,DE0 124,DE0 165,3396.205,0.296,0.704,0
2025-01-12 03:00:00,109,DE0 124,DE0 165,3396.205,0.199,0.801,0
2025-01-12 04:00:00,109,DE0 124,DE0 165,3396.205,0.181,0.819,0
2025-01-12 05:00:00,109,DE0 124,DE0 165,3396.205,0.079,0.921,0
2025-01-12 06:00:00,109,DE0 124,DE0 165,3396.205,0.036,0.964,0
2025-01-12 07:00:00,109,DE0 124,DE0 165,3396.205,0.048,0.952,0
2025-01-12 08:00:00,109,DE0 124,DE0 165,3396.205,0.086,0.914,0
2025-01-12 09:00:00,109,DE0 124,DE0 165,3396.205,0.094,0.906,0
2025-01-12 10:00:00,109,DE0 124,DE0 165,3396.205,0.028,0.972,0
2025-01-12 11:00:00,109,DE0 124,DE0 165,3396.205,0.058,0.942,0
2025-01-12 12:00:00,109,DE0 124,DE0 165,3396.205,0.014,0.986,0
2025-01-12 13:00:00,109,DE0 124,DE0 165,3396.205,0.009,0.991,0
2025-01-12 14:00:00,109,DE0 124,DE0 165,3396.205,0.027,0.973,0
2025-01-12 15:00:00,109,DE0 124,DE0 165,3396.205,0.194,0.806,0
2025-01-12 16:00:00,109,DE0 124,DE0 165,3396.205,0.025,0.975,0
2025-01-12 17:00:00,109,DE0 124,DE0 165,3396.205,0.131,0.869,0
2025-01-12 18:00:00,109,DE0 124,DE0 165,3396.205,0.082,0.918,0
2025-01-12 19:00:00,109,DE0 124,DE0 165,3396.205,0.086,0.914,0
2025-01-12 20:00:00,109,DE0 124,DE0 165,3396.205,0.040,0.960,0
2025-01-12 21:00:00,109,DE0 124,DE0 165,3396.205,0.079,0.921,0
2025-01-12 22:00:00,109,DE0 124,DE0 165,3396.205,0.112,0.888,0
2025-01-12 23:00:00,109,DE0 124,DE0 165,3396.205,0.139,0.861,0
2025-01-13 00:00:00,109,DE0 124,DE0 165,3396.205,0.110,0.890,0
2025-01-13 01:00:00,109,DE0 124,DE0 165,3396.205,0.093,0.907,0
2025-01-13 02:00:00,109,DE0 124,DE0 165,3396.205,0.058,0.942,0
2025-01-13 03:00:00,109,DE0 124,DE0 165,3396.205,0.046,0.954,0
2025-01-13 04:00:00,109,DE0 124,DE0 165,3396.205,0.117,0.883,0
2025-01-13 05:00:00,109,DE0 124,DE0 165,3396.205,0.255,0.745,0
2025-01-13 06:00:00,109,DE0 124,DE0 165,3396.205,0.058,0.942,0
2025-01-13 07:00:00,109,DE0 124,DE0 165,3396.205,0.043,0.957,0
2025-01-13 08:00:00,109,DE0 124,DE0 165,3396.205,0.102,0.898,0
2025-01-13 09:00:00,109,DE0 124,DE0 165,3396.205,0.227,0.773,0
2025-01-13 10:00:00,109,DE0 124,DE0 165,3396.205,0.224,0.776,0
2025-01-13 11:00:00,109,DE0 124,DE0 165,3396.205,0.232,0.768,0
2025-01-13 12:00:00,109,DE0 124,DE0 165,3396.205,0.139,0.861,0
2025-01-13 13:00:00,109,DE0 124,DE0 165,3396.205,0.005,0.995,0
2025-01-13 14:00:00,109,DE0 124,DE0 165,3396.205,0.202,0.798,0
2025-01-13 15:00:00,109,DE0 124,DE0 165,3396.205,0.222,0.778,0
2025-01-13 16:00:00,109,DE0 124,DE0 165,3396.205,0.063,0.937,0
2025-01-13 17:00:00,109,DE0 124,DE0 165,3396.205,0.103,0.897,0
2025-01-13 18:00:00,109,DE0 124,DE0 165,3396.205,0.099,0.901,0
2025-01-13 19:00:00,109,DE0 124,DE0 165,3396.205,0.169,0.831,0
2025-01-13 20:00:00,109,DE0 124,DE0 165,3396.205,0.068,0.932,0
2025-01-13 21:00:00,109,DE0 124,DE0 165,3396.205,0.060,0.940,0
2025-01-13 22:00:00,109,DE0 124,DE0 165,3396.205,0.024,0.976,0
2025-01-13 23:00:00,109,DE0 124,DE0 165,3396.205,0.004,0.996,0
2025-01-14 00:00:00,109,DE0 124,DE0 165,3396.205,0.005,0.995,0
2025-01-14 01:00:00,109,DE0 124,DE0 165,3396.205,0.022,0.978,0
2025-01-14 02:00:00,109,DE0 124,DE0 165,3396.205,0.020,0.980,0
2025-01-14 03:00:00,109,DE0 124,DE0 165,3396.205,0.030,0.970,0
2025-01-14 04:00:00,109,DE0 124,DE0 165,3396.205,0.028,0.972,0
2025-01-14 05:00:00,109,DE0 124,DE0 165,3396.205,0.115,0.885,0
2025-01-14 06:00:00,109,DE0 124,DE0 165,3396.205,0.066,0.934,0
2025-01-14 07:00:00,109,DE0 124,DE0 165,3396.205,0.094,0.906,0
2025-01-14 08:00:00,109,DE0 124,DE0 165,3396.205,0.131,0.869,0
2025-01-14 09:00:00,109,DE0 124,DE0 165,3396.205,0.060,0.940,0
2025-01-14 10:00:00,109,DE0 124,DE0 165,3396.205,0.095,0.905,0
2025-01-14 11:00:00,109,DE0 124,DE0 165,3396.205,0.089,0.911,0
2025-01-14 12:00:00,109,DE0 124,DE0 165,3396.205,0.041,0.959,0
2025-01-14 13:00:00,109,DE0 124,DE0 165,3396.205,0.052,0.948,0
2025-01-14 14:00:00,109,DE0 124,DE0 165,3396.205,0.071,0.929,0
2025-01-14 15:00:00,109,DE0 124,DE0 165,3396.205,0.141,0.859,0
2025-01-14 16:00:00,109,DE0 124,DE0 165,3396.205,0.011,0.989,0
2025-01-14 17:00:00,109,DE0 124,DE0 165,3396.205,0.053,0.947,0
2025-01-14 18:00:00,109,DE0 124,DE0 165,3396.205,0.080,0.920,0
